id,alias,name,review_count,rating,price,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.zip_code,location.country,location.display_address
D3NHTerar80aeR6mlyE2mw,azur-afghan-lyon,Azur Afghan,23,4.0,€€,45.77502,4.82875,6 Rue Villeneuve,,,69004,FR,"['6 Rue Villeneuve', '69004 Lyon', 'France']"
ee4wtKIBI_yTz0fJD054pg,tendance-afghane-lyon,Tendance Afghane,1,3.0,,45.75954,4.82556,25 Rue Tramassac,,,69005,FR,"['25 Rue Tramassac', '69005 Lyon', 'France']"
zmk41IUwIkvO_eM0UGD7Sg,sufy-lyon,Sufy,2,3.5,,45.752212,4.864384,34 rue Jeanne Hachette,,,69003,FR,"['34 rue Jeanne Hachette', '69003 Lyon', 'France']"
Vo0U5EcXbh7qlpdaQwZchA,le-conakry-lyon,Le Conakry,9,4.0,€€,45.750642,4.8491267,112 Grande rue de la Guillotière,,,69007,FR,"['112 Grande rue de la Guillotière', '69007 Lyon', 'France']"
-mFHJBuCxZJ_wJrO-o2Ypw,afc-africa-food-concept-lyon,AFC Africa Food Concept,8,3.5,€€,45.7543362127844,4.84346874603273,14 Grande rue de la Guillotière,,,69007,FR,"['14 Grande rue de la Guillotière', '69007 Lyon', 'France']"
ICrn6xBJyZEex74By5F08A,chez-magie-lyon-2,Chez Magie,2,5.0,,45.75032,4.84598,19 Rue Creuzet,,,69007,FR,"['19 Rue Creuzet', '69007 Lyon', 'France']"
FzYHrOjV4xL_bEMbGE7QAQ,le-caméléon-lyon-3,Le Caméléon,3,3.5,€€€,45.7651,4.8435,42 rue Pierre Corneille,,,69006,FR,"['42 rue Pierre Corneille', '69006 Lyon', 'France']"
TmEmoa15_mS-U51nC1nvng,lyon-dakar-lyon,Lyon Dakar,82,4.0,€€,45.75743,4.84822,227 Rue Créqui,,,69003,FR,"['227 Rue Créqui', '69003 Lyon', 'France']"
A_uHjRSYZi6q6dX0gPNgtg,la-symbiose-lyon,La Symbiose,2,4.0,,45.74443,4.84475,85 avenue Berthelot,,,69007,FR,"['85 avenue Berthelot', '69007 Lyon', 'France']"
q6wMT33Gl7LVqDVJy_QveA,afrikavaise-lyon,Afrikavaise,1,5.0,,45.7722676979612,4.80559654533863,39b rue Saint-Pierre de Vaise,,,69009,FR,"['39b rue Saint-Pierre de Vaise', '69009 Lyon', 'France']"
v7bXR0zyBGFhL27xmEfm-Q,tante-lina-lyon,Tante Lina,4,4.0,€€,45.7698899,4.83425,24 rue René Leynaud,,,69001,FR,"['24 rue René Leynaud', '69001 Lyon', 'France']"
Y2MKdOz-1SA8V6lIgUo2gA,campero-lyon,Campero,1,3.0,€,45.7528687,4.8452201,44 grande rue de la Guillotière,,,69007,FR,"['44 grande rue de la Guillotière', '69007 Lyon', 'France']"
Gl37sN_nPMH5V061BkllPw,l-entracte-lyon,L'Entracte,0,0.0,€€,45.7351946,4.8379574,123 rue André Bollier,,,69007,FR,"['123 rue André Bollier', '69007 Lyon', 'France']"
JauIB_mkHD2e0VEorZJSFQ,azza-lyon,Azza,1,4.0,€,45.7569424,4.850419,83 rue Paul Bert,Part-Dieu Sud,,69003,FR,"['83 rue Paul Bert', 'Part-Dieu Sud', '69003 Lyon', 'France']"
KmvWxnZLCLifUyRrpIrWKg,regal-exotic-lyon-3,Regal Exotic,6,4.0,€€,45.7699212,4.8341779,27 Rue René leynaud,,,69001,FR,"['27 Rue René leynaud', '69001 Lyon', 'France']"
FWQxSyiT9ElUYxZyn3amJg,afreediziak-kuizines-lyon,Afreediziak kuizines,0,0.0,,45.76724,4.82341,78 quai Pierre Scize,,,69005,FR,"['78 quai Pierre Scize', '69005 Lyon', 'France']"
3MeCAxkcLRXX6_uLNwogOw,le-doyen-lyon,Le Doyen,1,4.0,,45.7504544330748,4.84624575823545,17 rue Creuzet,,,69007,FR,"['17 rue Creuzet', '69007 Lyon', 'France']"
b2jw9se_HNhQc5qhIPb8Qw,afrika-burger-lyon,Afrika Burger,1,5.0,,45.748034,4.829154,36 cours de Verdun Perrache,,,69002,FR,"['36 cours de Verdun Perrache', '69002 Lyon', 'France']"
xOavZOh0FWluaMdRjaeVAQ,mille-maquis-lyon,Mille Maquis,0,0.0,,45.7697105,4.8008299,24 avenue Joannes Masset,,,69009,FR,"['24 avenue Joannes Masset', '69009 Lyon', 'France']"
NB2FRbhNU5_QC4E6nbyvGg,la-mangue-amère-lyon-2,La Mangue Amère,44,3.5,€€€,45.76986,4.82926,7 rue Jardin des Plantes,,,69001,FR,"['7 rue Jardin des Plantes', '69001 Lyon', 'France']"
NSlq3tQ7VGr6xKbuYBhIwA,le-prado-lyon,Le Prado,3,4.0,€€,45.74927,4.84136,2 place du Prado,,,69007,FR,"['2 place du Prado', '69007 Lyon', 'France']"
MMzjwmBOxl4axPytvrl_-Q,les-gouts-d-elmina-lyon,Les Gouts d'Elmina,1,4.0,€€€,45.7499975,4.8480897,18 Rue de la Madeleine,,,69007,FR,"['18 Rue de la Madeleine', '69007 Lyon', 'France']"
QHhbJKEiKpOnCszqde-q2A,le-coq-rouge-lyon-2,Le Coq Rouge,0,0.0,,45.7514305,4.8485599,280 rue de Créqui,,,69007,FR,"['280 rue de Créqui', '69007 Lyon', 'France']"
tG7lkGE9cv2H9739VNiQBA,le-selam-lyon,Le Selam,1,4.0,,45.75716,4.86734,128 rue Baraban,,,69003,FR,"['128 rue Baraban', '69003 Lyon', 'France']"
FNn9L-my7fPDXo76RaqiVw,exotica-lyon,Exotica,0,0.0,,45.75143,4.84856,280 rue Créqui,,,69007,FR,"['280 rue Créqui', '69007 Lyon', 'France']"
WDOG2ZxaP-hoCpBeIKhogA,le-cristal-lyon-2,Le Cristal,6,3.5,€€,45.75184,4.84702,92 Grande Rue Guillotière,,,69007,FR,"['92 Grande Rue Guillotière', '69007 Lyon', 'France']"
__i35Uza2vLn47t84SCt9Q,sanaga-lyon,sanaga,1,4.0,,45.7532428,4.8453757,11 rue sebastien gryphe,,,69007,FR,"['11 rue sebastien gryphe', '69007 Lyon', 'France']"
BRrkZwaKaCqMvuD948ALYA,la-pirogue-lyon,La Pirogue,1,3.0,€,45.7529411,4.8453598,61 Grande Rue de la Guillotière,Guillotière,,69007,FR,"['61 Grande Rue de la Guillotière', 'Guillotière', '69007 Lyon', 'France']"
Q9Y9yAHA8dhcnwd8cRNF6g,okapi-lyon-2,Okapi,1,1.0,,45.75376,4.84593,12 bis rue Sébastien Gryphe,,,69007,FR,"['12 bis rue Sébastien Gryphe', '69007 Lyon', 'France']"
fWeYYxb2dsHsHx1AnouDTg,la-table-exotique-lyon,La Table Exotique,2,2.5,€€,45.7498093,4.8461199,36 rue de la Thibaudière,,,69007,FR,"['36 rue de la Thibaudière', '69007 Lyon', 'France']"
eJMdYq2jpqTYtUaIpKJV2g,le-mandela-lyon,Le Mandela,0,0.0,,45.76512,4.8274,17 rue de la Juiverie,,,69005,FR,"['17 rue de la Juiverie', '69005 Lyon', 'France']"
3XnHdH_QxBbd-AKdjqVPFw,soleil-de-kashmir-lyon,Soleil de Kashmir,2,2.5,€€,45.76433,4.82788,3 Rue Soufflot,,,69005,FR,"['3 Rue Soufflot', '69005 Lyon', 'France']"
TS92O2meWmWrtRGYrdVN9w,air-du-pays-lyon,Air du Pays,1,5.0,,45.75362,4.84141,14 rue de Marseille,,,69007,FR,"['14 rue de Marseille', '69007 Lyon', 'France']"
Tjrc7EoQH6XbgvkK5Sp6Ew,les-délices-de-la-villette-lyon,Les Délices de la Villette,3,2.5,,45.7570257,4.8633072,210 rue Paul Bert,,,69003,FR,"['210 rue Paul Bert', '69003 Lyon', 'France']"
T8HSMbeWwzAlVL2k0zr2oQ,djerba-lyon,Djerba,1,2.0,€€€,45.7547051,4.8431819,6 Grande Rue de la Guillotière,,,69007,FR,"['6 Grande Rue de la Guillotière', '69007 Lyon', 'France']"
we_sFIF-6BODcZvWbttnjQ,damas-lyon-06,Damas,3,4.0,€€,45.7646082856179,4.86786603927612,28 rue Notre Dame,,,69006,FR,"['28 rue Notre Dame', '69006 Lyon 06', 'France']"
Y9mRvSvKL0vQJEdKgAOWjA,isis-lyon-07,Isis,2,4.5,,45.7437005,4.8346317,17 bd Yves Farges,,,69007,FR,"['17 bd Yves Farges', '69007 Lyon 07', 'France']"
A0WsuG4EjzZtJC4XseK53A,escale-des-saveurs-lyon,Escale des Saveurs,0,0.0,,45.798529,4.830937,5 Grande Rue de Saint Rambert,,,69009,FR,"['5 Grande Rue de Saint Rambert', '69009 Lyon', 'France']"
nwElPgEm8j_aFMQEDL0iUg,puerto-argentino-lyon-03,Puerto Argentino,17,4.0,€€,45.7565306,4.855704,20 rue de la Rize,,,69003,FR,"['20 rue de la Rize', '69003 Lyon 03', 'France']"
ddUEO33iSeEfIAOIzPgs5A,milonga-lyon-2,Milonga,12,3.5,€€€,45.76778,4.85553,59 Rue Ney,,,69006,FR,"['59 Rue Ney', '69006 Lyon', 'France']"
G-zXcdrMJvC_Qiv5GSEKzA,andré-melkonyan-lyon,André Melkonyan,23,4.0,€€,45.76982,4.85614,62 cours Vitton,,,69006,FR,"['62 cours Vitton', '69006 Lyon', 'France']"
f1CstLJjOfBmlW6Iv0ER9g,oncle-dik-lyon,Oncle Dik,9,4.0,€€,45.76734,4.8453,4 rue Bossuet,,,69006,FR,"['4 rue Bossuet', '69006 Lyon', 'France']"
kTFFpWl-Q-uVzZlQ4f6mJQ,le-martini-lyon,Le Martini,0,0.0,,45.7731886350304,4.84272818739921,12 avenue Maréchal Foch,,,69006,FR,"['12 avenue Maréchal Foch', '69006 Lyon', 'France']"
03mYyDFeRoALq0lNBPC2bg,olympic-lyon,Olympic,6,4.0,,45.73706,4.85276,123 route de Vienne,,,69008,FR,"['123 route de Vienne', '69008 Lyon', 'France']"
eJN9xYa9nMRl_9zRG0N2FA,sassoun-lyon-2,Sassoun,2,3.5,,45.7449125706325,4.86733596771955,73 avenue des Frères Lumière,,,69008,FR,"['73 avenue des Frères Lumière', '69008 Lyon', 'France']"
0uCuZbbJeQ8VpEytevwBRA,comptoir-du-6eme-lyon,Comptoir du 6eme,2,3.5,,45.77283,4.84417,38 rue Vendôme,,,69006,FR,"['38 rue Vendôme', '69006 Lyon', 'France']"
5d_4EN9ow6qqA-wdGtLsxA,volga-lyon,Volga,9,4.0,,45.75312,4.85412,51 avenue Félix Faure,,,69003,FR,"['51 avenue Félix Faure', '69003 Lyon', 'France']"
opMKJKDfEE9QcMeYL8p4mA,qimich-lyon-3e-arrondissement,Qimich,0,0.0,,45.7597862960164,4.84842217982365,19 rue Voltaire,,,69003,FR,"['19 rue Voltaire', '69003 Lyon-3E-Arrondissement', 'France']"
WTR13kbGz2vOY5bw6kDQcQ,qichmich-lyon,Qichmich,0,0.0,,45.7597899179335,4.84846998006105,19 rue Voltaire,,,69003,FR,"['19 rue Voltaire', '69003 Lyon', 'France']"
EUD4oyxCEQg5rjUZG3DYsQ,le-bon-coin-lyon-3,Le Bon Coin,6,3.5,€€,45.76481,4.84274,15 rue Vauban,,,69006,FR,"['15 rue Vauban', '69006 Lyon', 'France']"
AImyz5X4hGYa7YlQpKpj9Q,take-a-break-lyon,Take A Break,0,0.0,,45.7694702,4.8534698,34 cours Vitton,,,69006,FR,"['34 cours Vitton', '69006 Lyon', 'France']"
eiAm_ETbvmolpdnAiYdlwA,news-café-lyon-2,New's café,1,4.0,,45.7640662,4.8578667,26 Boulevard Jules Favre,,,69006,FR,"['26 Boulevard Jules Favre', '69006 Lyon', 'France']"
GUVpEUuHSP3aDSVIAJcCqw,cercle-rouge-lyon,Cercle Rouge,5,5.0,€€€,45.7666899,4.83716,36 rue de l'Arbre Sec,,,69001,FR,"[""36 rue de l'Arbre Sec"", '69001 Lyon', 'France']"
Wpad5cg2fksDYTCWiIP-MQ,imouto-lyon,Imouto,78,4.0,€€€,45.7541267110375,4.84076850000001,21 rue Pasteur,,,69007,FR,"['21 rue Pasteur', '69007 Lyon', 'France']"
hq6eVEOIPMSzk9pfbFfp0Q,mumbaï-café-lyon-2,Mumbaï Café,62,4.0,€€,45.76807,4.832907,6 rue Sainte-Catherine,,,69001,FR,"['6 rue Sainte-Catherine', '69001 Lyon', 'France']"
_DjSFtktr7f2CMaru3MaJg,le-monde-d-angkor-lyon,Le Monde d'Angkor,19,4.0,€€,45.776598,4.807466,27 quai Jayr,,,69009,FR,"['27 quai Jayr', '69009 Lyon', 'France']"
qiq1-g4o-KeW_fZyQUvtqA,happy-day-lyon,Happy Day,2,4.5,,45.7412599,4.85468,193 avenue Berthelot,,,69007,FR,"['193 avenue Berthelot', '69007 Lyon', 'France']"
mMXaS8EZAubqwy_iJvfUMw,maori-lyon,Maori,22,4.0,€€,45.7532359231906,4.84026052513127,35 rue Pasteur,,,69007,FR,"['35 rue Pasteur', '69007 Lyon', 'France']"
AprfW87-NfyRDdXF562d0w,le-temple-des-saveurs-lyon,Le Temple des Saveurs,0,0.0,,45.7643761341,4.82800214708,3 rue Soufflot,,,69005,FR,"['3 rue Soufflot', '69005 Lyon', 'France']"
F4B2sfOsMSPw_Ugxk0rn-w,buddha-bar-lyon,Buddha-Bar,0,0.0,,45.75322,4.86356,Cour Saint-Martin,,,69002,FR,"['Cour Saint-Martin', '69002 Lyon', 'France']"
9eFsUuA4ODmOTx8yzUTW1Q,restaurant-grain-de-riz-lyon,Restaurant Grain de Riz,18,4.0,€€,45.77175,4.80529,26 rue Serg Michel Berthet,,,69009,FR,"['26 rue Serg Michel Berthet', '69009 Lyon', 'France']"
EpXW0GGze3mGgKmwtHKflw,valmy-tandoori-lyon,Valmy Tandoori,1,2.0,,45.774816236513,4.8072162643075,17 rue du Mont d'Or,,,69009,FR,"[""17 rue du Mont d'Or"", '69009 Lyon', 'France']"
7xrqZI5mtEPCVLjfOydWPQ,etche-berry-lyon,Etche Berry,8,3.0,€€,45.7624207,4.8352098,20 rue Palais Grillet,,,69002,FR,"['20 rue Palais Grillet', '69002 Lyon', 'France']"
DbnTBW4KGPGlwhh_gulwGA,la-lùz-lyon-2,La Lùz,103,3.5,€€,45.769392551622,4.8368484533674,6 petite rue des Feuillants,,,69001,FR,"['6 petite rue des Feuillants', '69001 Lyon', 'France']"
4KrbsfPeXq9dKOfO5IEOWA,la-buvette-du-pont-wilson-lyon,La Buvette du Pont Wilson,13,3.5,€€,45.759797844747,4.84081125265207,15 quai Victor Augagneur,,,69003,FR,"['15 quai Victor Augagneur', '69003 Lyon', 'France']"
5OIyalzeqygIFYqtkBg1zw,ras-le-bol-lyon,Ras le Bol,30,4.0,€€,45.75692,4.84895,67 place Voltaire,,,69003,FR,"['67 place Voltaire', '69003 Lyon', 'France']"
zFGKhDZUvphMX_B0wBT77Q,l-argot-lyon,L'Argot,35,4.5,€€€,45.7670212,4.85602,132 rue Bugeaud,,,69006,FR,"['132 rue Bugeaud', '69006 Lyon', 'France']"
AVqrrR2H4A7D5g2f0_BZvQ,ogam-lyon,Ogam,1,5.0,,45.7680202,4.855577,51 rue Ney,,,69006,FR,"['51 rue Ney', '69006 Lyon', 'France']"
QbwMC5W5xM4Yzobr6lVr1Q,l-entrecôte-lyon-2,L'Entrecôte,110,3.5,€€,45.76559,4.83578,10 rue de la République,,,69001,FR,"['10 rue de la République', '69001 Lyon', 'France']"
0nOScHU6q8LqaH63F0I1Rg,coréen-barbecue-lyon-5,Coréen Barbecue,50,3.5,€€,45.75988,4.83449,10 rue Confort,,,69002,FR,"['10 rue Confort', '69002 Lyon', 'France']"
NauNaBzibKzFP4mmSCAaZQ,franklins-steakhouse-lyon,Franklin's Steakhouse,39,4.0,€€,45.7522806770664,4.83013554100035,41 rue Franklin,,,69002,FR,"['41 rue Franklin', '69002 Lyon', 'France']"
jbK01lTL2kmfOXfiLzFGwg,delicatessen-lyon,Delicatessen,5,4.5,€€,45.7694807,4.8296633,6 rue de Savy,,,69001,FR,"['6 rue de Savy', '69001 Lyon', 'France']"
Uca1_Pr55mfVBLqu2zhV7g,dozzly-lyon,Dozzly,2,4.0,€€,45.76518,4.83514,12 rue Neuve,,,69002,FR,"['12 rue Neuve', '69002 Lyon', 'France']"
wyDi9pBUOKdS7aAjnQuvzw,la-grillardière-lyon-2,La Grillardière,5,4.0,€€,45.7653539,4.8279272,4 rue Lainerie,,,69005,FR,"['4 rue Lainerie', '69005 Lyon', 'France']"
NJ_JTTI88KTVrQ_ahdHnHA,the-new-world-smoke-lyon,The New World Smoke,7,4.0,€€,45.75917,4.82554,3 rue Saint-Georges,,,69005,FR,"['3 rue Saint-Georges', '69005 Lyon', 'France']"
dH0ymVjZwzY0_BtlNOFNPw,memos-lokanta-lyon,Memo's Lokanta,2,5.0,,45.7669485523115,4.82741262763739,1 quai de Bondy,,,69005,FR,"['1 quai de Bondy', '69005 Lyon', 'France']"
n82HDen8JHa3wuFWJfXlBg,hippopotamus-lyon-2,Hippopotamus,80,2.5,€€,45.759822,4.835258,48-50 rue de la République,,,69002,FR,"['48-50 rue de la République', '69002 Lyon', 'France']"
3kj6iqAwzkCK0dkWMpPUMg,le-comptoir-du-boeuf-lyon,Le Comptoir du Boeuf,50,3.5,€€,45.76265,4.827133,3 place Neuve Saint-Jean,,,69005,FR,"['3 place Neuve Saint-Jean', '69005 Lyon', 'France']"
TVEUpCjuLSWt_ZhdbujrNg,le-french-fumoir-lyon,Le French Fumoir,0,0.0,,45.74889,4.84555,16 rue Elie Rochette,,,69007,FR,"['16 rue Elie Rochette', '69007 Lyon', 'France']"
IbHDOF8w53S0vvZsZ-wYFA,hippopotamus-lyon-4,Hippopotamus,17,2.5,€€€,45.7598876953125,4.85608577728271,17 rue du Docteur Bouchut,,,69003,FR,"['17 rue du Docteur Bouchut', '69003 Lyon', 'France']"
Xeda6GzsXDUK2plZQOfP1A,cocotte-lyon,Cocotte,0,0.0,,45.77425,4.83836,2 cours d'Herbouville,,,69004,FR,"[""2 cours d'Herbouville"", '69004 Lyon', 'France']"
9ZcjuIiiBhqVNT_2fFw0XQ,barbecue-de-seze-lyon-2,Barbecue de Seze,0,0.0,,45.76909,4.8559,129 rue de Seze,,,69006,FR,"['129 rue de Seze', '69006 Lyon', 'France']"
R4kZIlgXwENWbHXhYbywJA,courtepaille-lyon-3,Courtepaille,7,2.5,€€,45.7573881455272,4.85806358332289,2 place Renaudel,,,69003,FR,"['2 place Renaudel', '69003 Lyon', 'France']"
oT8N-67TnnBH5aq7z9WesA,madélice-lyon,Madélice,0,0.0,,45.750903,4.843727,39 rue Chalopin,,,69007,FR,"['39 rue Chalopin', '69007 Lyon', 'France']"
-AJmC02MJq3tQ4n4Ksjecg,cook-lyon,Cook,5,3.5,,45.7482109,4.83917,126 rue Sébastien Gryphe,,,69007,FR,"['126 rue Sébastien Gryphe', '69007 Lyon', 'France']"
n6GBYzSA8eSaJOSFwFoEDA,roi-du-poulet-lyon-2,Roi du Poulet,2,4.0,,45.7367,4.8528,122 route de Vienne,,,69008,FR,"['122 route de Vienne', '69008 Lyon', 'France']"
EyDApx104eaaUBPYvCrN2w,la-new-casa-lyon,La New Casa,0,0.0,€,45.7574146725622,4.84944734785067,258 rue Duguesclin,,,69003,FR,"['258 rue Duguesclin', '69003 Lyon', 'France']"
uuUeUXTHbHcrQWgp8Ivrkg,le-bistrot-du-théâtre-lyon,Le Bistrot du Théâtre,1,3.0,€€,45.777900845997,4.80317249894142,38 rue de la Bourgogne,,,69009,FR,"['38 rue de la Bourgogne', '69009 Lyon', 'France']"
ZtX3mToAmHBN0zZu2K5Gtg,hippopotamus-lyon-6,Hippopotamus,23,2.5,€€,45.740666,4.818315,112 cours Charlemagne,,,69002,FR,"['112 cours Charlemagne', '69002 Lyon', 'France']"
NkDXz9e_wCX-2hiapdbQbw,aya-sofya-lyon,Aya Sofya,0,0.0,,45.768513,4.831983,21 rue Terme,,,69001,FR,"['21 rue Terme', '69001 Lyon', 'France']"
GQbcl2q5r_mWr8f-XeMgbg,léon-de-b-lyon-2,Léon de B,42,3.5,€€,45.7627682,4.8328663,41 rue Mercière,,,69002,FR,"['41 rue Mercière', '69002 Lyon', 'France']"
i4nuqfD2lqaARL8yU-RYDw,bintje-et-zoet-lyon,Bintje & Zoet,44,3.5,€,45.7635002,4.8280201,20 rue Saint-Jean,,,69005,FR,"['20 rue Saint-Jean', '69005 Lyon', 'France']"
2kF7iPudheWAtB0HFbGI_Q,le-palais-de-la-bière-lyon-2,Le Palais de la Bière,63,4.0,€€,45.76965,4.83125,1 rue Terme,,,69001,FR,"['1 rue Terme', '69001 Lyon', 'France']"
j9ayyVUbvsu1sQgCzt0z3Q,l-épicerie-lyon-7,L'Épicerie,300,4.0,€€,45.76203,4.83272,2 rue de la Monnaie,,,69002,FR,"['2 rue de la Monnaie', '69002 Lyon', 'France']"
OD4Xo2JwJ5x7Pt2GsktezA,brasserie-léon-de-lyon-lyon-2,Brasserie Léon de Lyon,108,4.0,€€€,45.76593,4.83348,1 rue Pleney,,,69001,FR,"['1 rue Pleney', '69001 Lyon', 'France']"
qzm0-mzAYr3kae7jLEihOA,le-bistrot-des-4-chapeaux-lyon,Le Bistrot des 4 Chapeaux,15,4.5,€€,45.7622389170049,4.83455300331116,14 rue des Quatre Chapeaux,,,69002,FR,"['14 rue des Quatre Chapeaux', '69002 Lyon', 'France']"
K7POdO4FiaW8q3g90nOsjg,maison-marcelle-lyon-6eme,Maison Marcelle,21,4.5,€€,45.7662584380517,4.85482953306922,89 rue Massena,,,69006,FR,"['89 rue Massena', '69006 Lyon 6Eme', 'France']"
TP3cq5ksFW0q5Wu0-udU7w,le-comptoir-du-vin-lyon,Le Comptoir du Vin,61,4.0,€€,45.7761,4.83495,2 rue de Belfort,,,69004,FR,"['2 rue de Belfort', '69004 Lyon', 'France']"
8xP82ob0UPis9IJpUc33xg,excellent-lyon,Excellent!,8,4.5,€€,45.76645,4.84769,134 rue Duguesclin,,,69006,FR,"['134 rue Duguesclin', '69006 Lyon', 'France']"
FhmNx_TLfRoHDGi7iKV-SA,le-bistrot-des-fauves-lyon,Le Bistrot des Fauves,60,4.0,€€,45.751865,4.84545549679573,29 rue Saint-Michel,,,69007,FR,"['29 rue Saint-Michel', '69007 Lyon', 'France']"
8lfIDc_2fHiWt_3KRvBz2A,café-terroir-lyon-2,Café Terroir,57,4.0,€€€,45.7592201,4.8317599,14 rue d'Amboise,,,69002,FR,"[""14 rue d'Amboise"", '69002 Lyon', 'France']"
grkMJrSpjzEv3sbhMQGqsw,aux-24-colonnes-le-bistrot-du-palais-lyon,"Aux 24 Colonnes, Le Bistrot du Palais",14,4.5,€€,45.7627,4.82831,10 rue Trois Maries,,,69005,FR,"['10 rue Trois Maries', '69005 Lyon', 'France']"
1vzySFskO6lqqunwvz3gFg,chez-chacha-lyon,Chez Chacha,2,4.0,€€,45.7582784,4.8464655,54 rue Moncey,,,69003,FR,"['54 rue Moncey', '69003 Lyon', 'France']"
SlHjlB8phe4hJg5TafNlyw,le-bistrot-des-maquignons-lyon,Le Bistrot des Maquignons,114,4.0,€€,45.75066,4.85033,113 Grande Rue de la Guillotière,,,69007,FR,"['113 Grande Rue de la Guillotière', '69007 Lyon', 'France']"
jOrrRD4EtNqq1UZ4KLIY9Q,bistrot-berthet-lyon,Bistrot Berthet,4,5.0,€€,45.77416,4.80527,10 rue Sergent Michel Berthet,,,69009,FR,"['10 rue Sergent Michel Berthet', '69009 Lyon', 'France']"
3F1EIDRMVCDT8fogFdvnsQ,chez-micheline-lyon,Chez Micheline,2,5.0,,45.75026,4.8286214,14 place Carnot,,,69002,FR,"['14 place Carnot', '69002 Lyon', 'France']"
_U0OWG5CEI99xgvQVd_wDQ,café-mercière-lyon,Café Mercière,1,4.0,,45.7622,4.83291,55 rue Mercière,,,69002,FR,"['55 rue Mercière', '69002 Lyon', 'France']"
fBDmIUYGQaG9ebfNZ1tQLQ,bistrot-jutard-lyon,Bistrot Jutard,18,4.5,€€,45.77452,4.83066,2 rue de la Terrasse,,,69004,FR,"['2 rue de la Terrasse', '69004 Lyon', 'France']"
kGX5rqbBbCZXqXifwUmpVg,bistro-b-lyon,Bistro B,6,4.5,€€,45.7696419,4.8470802,90 rue Duguesclin,,,69006,FR,"['90 rue Duguesclin', '69006 Lyon', 'France']"
JOoqck_OlLeGNp_1mcFMOQ,odessa-comptoir-lyon,Odessa Comptoir,1,5.0,,45.76972,4.83321,14 rue René Leynaud,,,69001,FR,"['14 rue René Leynaud', '69001 Lyon', 'France']"
lVtpyX7X0XUxZtX4B7VxNQ,la-gamelle-lyon,La Gamelle,15,5.0,€€,45.7537613,4.8893099,29 cours Richard Vitton,,,69003,FR,"['29 cours Richard Vitton', '69003 Lyon', 'France']"
ygeItPP30To3rus2dCpI3Q,bistrot-la-varenne-lyon,Bistrot la Varenne,2,4.5,,45.75325,4.83306,5 place Gailleton,,,69002,FR,"['5 place Gailleton', '69002 Lyon', 'France']"
uf3vB-r2HOLoBhRTSNPabA,le-casse-museau-lyon,Le Casse Museau,6,4.5,€€,45.7654799,4.83249,2 rue Chavanne,,,69001,FR,"['2 rue Chavanne', '69001 Lyon', 'France']"
DUGwjY3DWtgfvMY7GR7-Vw,bistrot-comoedia-lyon,Bistrot Comoedia,4,4.0,€€,45.74737,4.83556,13 avenue Berthelot,,Cinéma Comoedia,69007,FR,"['13 avenue Berthelot', 'Cinéma Comoedia', '69007 Lyon', 'France']"
rCVvkcFw1GkfqZElmrUh2A,bel-ami-lyon,Bel Ami,4,5.0,,45.7686986,4.830234,34 rue Sergent Blandan,,,69001,FR,"['34 rue Sergent Blandan', '69001 Lyon', 'France']"
ipA3UZ11BWVQBngHp0HY_Q,substrat-lyon-2,Substrat,49,4.5,€€€,45.77946,4.83323,7 Rue Pailleron,,,69004,FR,"['7 Rue Pailleron', '69004 Lyon', 'France']"
vyC6yDLlFI4o1v_LfV-6MQ,les-innocents-lyon,Les Innocents,3,4.0,,45.74869,4.83999,113 rue Sébastien Gryphe,,,69007,FR,"['113 rue Sébastien Gryphe', '69007 Lyon', 'France']"
g4Eo_nxoQmAR8WKPeCNekQ,grum-et-gram-lyon,Grum & Gram,44,4.0,€€,45.7572354971985,4.84949017580961,264 rue Duguesclin,,,69003,FR,"['264 rue Duguesclin', '69003 Lyon', 'France']"
pvGzHHPB91pN12rk1xyJbw,casseroles-et-vieilles-gamelles-lyon,Casseroles et Vieilles Gamelles,21,4.0,€€,45.78005,4.83241,64 Grande Rue Croix Rousse,,,69004,FR,"['64 Grande Rue Croix Rousse', '69004 Lyon', 'France']"
RrEwilhn2NrdhHxGf0zRnA,le-bistrot-de-la-place-lyon,Le Bistrot de la Place,4,4.0,€,45.7531318,4.8547404,57 ave Félix Faure,,,69003,FR,"['57 ave Félix Faure', '69003 Lyon', 'France']"
3MheR523u80E7_WKg4hAcQ,manto-lyon,Manto,23,4.5,€€€,45.7658081,4.83112,7 quai de la Pêcherie,,,69001,FR,"['7 quai de la Pêcherie', '69001 Lyon', 'France']"
Y54tcUO6i-zy9dESAsKNMg,à-la-maison-lyon-2,À la Maison,4,3.5,€€,45.7668154800838,4.83703598772288,23 rue de l'Arbre Sec,,,69001,FR,"[""23 rue de l'Arbre Sec"", '69001 Lyon', 'France']"
-DvnjpU9ImuH1kADUHCihQ,le-comptoir-des-marronniers-lyon-3,Le Comptoir des Marronniers,40,3.5,€€€,45.756858,4.834509,8 rue des Marronniers,,,69002,FR,"['8 rue des Marronniers', '69002 Lyon', 'France']"
mauYIHB6pxUX0Y_Yt9wxbw,sauf-imprévu-lyon-3,Sauf Imprévu,11,4.0,€€,45.7652512,4.8434601,40 rue Pierre Corneille,,,69006,FR,"['40 rue Pierre Corneille', '69006 Lyon', 'France']"
